OBJECTID,ESTADO_SUPERFICIAL,FECHA_ESTADO,CalCodigo
"15212","2",2025/12/31 00:00:00,"163189"
"15213","2",2025/12/31 00:00:00,"146447"
"15214","3",2025/12/31 00:00:00,"459321"
"15215","2",2025/12/31 00:00:00,"145569"
"15216","2",2025/12/31 00:00:00,"150094"
"15217","2",2025/12/31 00:00:00,"292073"
"15218","2",2025/12/31 00:00:00,"180794"
"15219","2",2025/12/31 00:00:00,"383629"
"15220","2",2025/12/31 00:00:00,"91026673"
"15221","2",2025/12/31 00:00:00,"184764"
"15222","2",2025/12/31 00:00:00,"141881"
"15223","2",2025/12/31 00:00:00,"172692"
"15224","2",2025/12/31 00:00:00,"139698"
"15225","2",2025/12/31 00:00:00,"149868"
"15226","2",2025/12/31 00:00:00,"91026445"
"15227","2",2025/12/31 00:00:00,"168397"
"15228","2",2025/12/31 00:00:00,"180901"
"15229","2",2025/12/31 00:00:00,"144251"
"15230","2",2025/12/31 00:00:00,"138755"
"15231","2",2025/12/31 00:00:00,"91026931"
"15232","2",2025/12/31 00:00:00,"179769"
"15233","2",2025/12/31 00:00:00,"91024572"
"15234","2",2025/12/31 00:00:00,"322811"
"15235","2",2025/12/31 00:00:00,"146022"
"15236","2",2025/12/31 00:00:00,"146369"
"15237","3",2025/12/31 00:00:00,"293155"
"15238","1",2025/12/31 00:00:00,"153402"
"15239","2",2025/12/31 00:00:00,"514838"
"15240","2",2025/12/31 00:00:00,"136920"
"15241","2",2025/12/31 00:00:00,"181077"
"15242","2",2025/12/31 00:00:00,"158104"
"15243","2",2025/12/31 00:00:00,"138311"
"15244","1",2025/12/31 00:00:00,"91015003"
"15245","2",2025/12/31 00:00:00,"153809"
"15246","2",2025/12/31 00:00:00,"91035062"
"15247","2",2025/12/31 00:00:00,"205419"
"15248","3",2025/12/31 00:00:00,"454079"
"15249","2",2025/12/31 00:00:00,"151478"
"15250","2",2025/12/31 00:00:00,"148408"
"15251","2",2025/12/31 00:00:00,"189904"
"15252","2",2025/12/31 00:00:00,"185030"
"15253","2",2025/12/31 00:00:00,"139902"
"15254","2",2025/12/31 00:00:00,"151408"
"15255","2",2025/12/31 00:00:00,"352606"
"15256","5",2025/12/31 00:00:00,"526109"
"15257","2",2025/12/31 00:00:00,"527901"
"15258","2",2025/12/31 00:00:00,"360319"
"15259","2",2025/12/31 00:00:00,"530725"
"15260","2",2025/12/31 00:00:00,"151957"
"15261","2",2025/12/31 00:00:00,"603982"
"15262","2",2025/12/31 00:00:00,"200542"
"15263","2",2025/12/31 00:00:00,"91065913"
"15264","2",2025/12/31 00:00:00,"180808"
"15265","1",2025/12/31 00:00:00,"91026113"
"15266","2",2025/12/31 00:00:00,"504018"
"15267","2",2025/12/31 00:00:00,"145667"
"15268","2",2025/12/31 00:00:00,"523778"
"15269","2",2025/12/31 00:00:00,"184487"
"15270","2",2025/12/31 00:00:00,"188422"
"15271","2",2025/12/31 00:00:00,"516650"
"15272","2",2025/12/31 00:00:00,"91031278"
"15273","2",2025/12/31 00:00:00,"169141"
"15274","1",2025/12/31 00:00:00,"366869"
"15275","1",2025/12/31 00:00:00,"297606"
"15276","2",2025/12/31 00:00:00,"2059152"
"15277","2",2025/12/31 00:00:00,"364785"
"15278","2",2025/12/31 00:00:00,"145599"
"15279","2",2025/12/31 00:00:00,"456857"
"15280","2",2025/12/31 00:00:00,"140068"
"15281","2",2025/12/31 00:00:00,"171512"
"15282","2",2025/12/31 00:00:00,"460488"
"15283","2",2025/12/31 00:00:00,"149658"
"15284","1",2025/12/31 00:00:00,"203937"
"15285","2",2025/12/31 00:00:00,"91063712"
"15286","2",2025/12/31 00:00:00,"453854"
"15287","2",2025/12/31 00:00:00,"602418"
"15288","2",2025/12/31 00:00:00,"182393"
"15289","2",2025/12/31 00:00:00,"184560"
"15290","2",2025/12/31 00:00:00,"600296"
"15291","2",2025/12/31 00:00:00,"207594"
"15292","2",2025/12/31 00:00:00,"140295"
"15293","2",2025/12/31 00:00:00,"91022602"
"15294","2",2025/12/31 00:00:00,"184561"
"15295","2",2025/12/31 00:00:00,"91024776"
"15296","2",2025/12/31 00:00:00,"145687"
"15297","2",2025/12/31 00:00:00,"184888"
"15298","2",2025/12/31 00:00:00,"168235"
"15299","1",2025/12/31 00:00:00,"24189729"
"15300","2",2025/12/31 00:00:00,"167092"
"15301","2",2025/12/31 00:00:00,"368137"
"15302","2",2025/12/31 00:00:00,"165766"
"15303","1",2025/12/31 00:00:00,"605009"
"15304","2",2025/12/31 00:00:00,"170688"
"15305","2",2025/12/31 00:00:00,"461163"
"15306","2",2025/12/31 00:00:00,"903310"
"15307","1",2025/12/31 00:00:00,"24123011"
"15308","2",2025/12/31 00:00:00,"157602"
"15309","2",2025/12/31 00:00:00,"146196"
"15310","1",2025/12/31 00:00:00,"505583"
"15311","2",2025/12/31 00:00:00,"168839"
"15312","2",2025/12/31 00:00:00,"443173"
"15313","2",2025/12/31 00:00:00,"380035"
"15314","2",2025/12/31 00:00:00,"139548"
"15315","2",2025/12/31 00:00:00,"169371"
"15316","1",2025/12/31 00:00:00,"154575"
"15317","2",2025/12/31 00:00:00,"171236"
"15318","2",2025/12/31 00:00:00,"166094"
"15319","1",2025/12/31 00:00:00,"154305"
"15320","2",2025/12/31 00:00:00,"178262"
"15321","1",2025/12/31 00:00:00,"165153"
"15322","2",2025/12/31 00:00:00,"452016"
"15323","2",2025/12/31 00:00:00,"529212"
"15324","2",2025/12/31 00:00:00,"91013182"
"15325","2",2025/12/31 00:00:00,"142785"
"15326","3",2025/12/31 00:00:00,"350368"
"15327","2",2025/12/31 00:00:00,"139298"
"15328","2",2025/12/31 00:00:00,"903046"
"15329","2",2025/12/31 00:00:00,"146870"
"15330","2",2025/12/31 00:00:00,"205803"
"15331","2",2025/12/31 00:00:00,"178766"
"15332","2",2025/12/31 00:00:00,"531651"
"15333","1",2025/12/31 00:00:00,"91026995"
"15334","2",2025/12/31 00:00:00,"351827"
"15335","2",2025/12/31 00:00:00,"91021470"
"15336","2",2025/12/31 00:00:00,"91019465"
"15337","2",2025/12/31 00:00:00,"180140"
"15338","2",2025/12/31 00:00:00,"512184"
"15339","2",2025/12/31 00:00:00,"151456"
"15340","2",2025/12/31 00:00:00,"168310"
"15341","1",2025/12/31 00:00:00,"154435"
"15342","2",2025/12/31 00:00:00,"369884"
"15343","2",2025/12/31 00:00:00,"166483"
"15344","2",2025/12/31 00:00:00,"323394"
"15345","2",2025/12/31 00:00:00,"159319"
"15346","2",2025/12/31 00:00:00,"91066372"
"15347","2",2025/12/31 00:00:00,"91066353"
"15348","2",2025/12/31 00:00:00,"91066347"
"15349","2",2025/12/31 00:00:00,"172979"
"15350","1",2025/12/31 00:00:00,"301967"
"15351","1",2025/12/31 00:00:00,"175314"
"15352","2",2025/12/31 00:00:00,"142369"
"15353","2",2025/12/31 00:00:00,"168237"
"15354","2",2025/12/31 00:00:00,"142646"
"15355","2",2025/12/31 00:00:00,"91012079"
"15356","2",2025/12/31 00:00:00,"602536"
"15357","2",2025/12/31 00:00:00,"150378"
"15358","1",2025/12/31 00:00:00,"489361"
"15359","2",2025/12/31 00:00:00,"153977"
"15360","1",2025/12/31 00:00:00,"170696"
"15361","2",2025/12/31 00:00:00,"383691"
"15362","1",2025/12/31 00:00:00,"91023555"
"15363","1",2025/12/31 00:00:00,"155589"
"15364","2",2025/12/31 00:00:00,"472520"
"15365","2",2025/12/31 00:00:00,"157541"
"15366","2",2025/12/31 00:00:00,"294505"
"15367","2",2025/12/31 00:00:00,"160221"
"15368","2",2025/12/31 00:00:00,"163155"
"15369","2",2025/12/31 00:00:00,"91034999"
"15370","2",2025/12/31 00:00:00,"350577"
"15371","2",2025/12/31 00:00:00,"522980"
"15372","3",2025/12/31 00:00:00,"414441"
"15373","2",2025/12/31 00:00:00,"526870"
"15374","2",2025/12/31 00:00:00,"24122953"
"15375","2",2025/12/31 00:00:00,"161941"
"15376","2",2025/12/31 00:00:00,"91023448"
"15377","2",2025/12/31 00:00:00,"514186"
"15378","2",2025/12/31 00:00:00,"24119709"
"15379","2",2025/12/31 00:00:00,"91035001"
"15380","2",2025/12/31 00:00:00,"389660"
"15381","2",2025/12/31 00:00:00,"91063836"
"15382","2",2025/12/31 00:00:00,"169073"
"15383","2",2025/12/31 00:00:00,"169085"
"15384","3",2025/12/31 00:00:00,"91019366"
"15385","2",2025/12/31 00:00:00,"146723"
"15386","2",2025/12/31 00:00:00,"91020542"
"15387","2",2025/12/31 00:00:00,"302813"
"15388","2",2025/12/31 00:00:00,"142312"
"15389","2",2025/12/31 00:00:00,"521630"
"15390","2",2025/12/31 00:00:00,"91033839"
"15391","2",2025/12/31 00:00:00,"138259"
"15392","2",2025/12/31 00:00:00,"154095"
"15393","2",2025/12/31 00:00:00,"510963"
"15394","2",2025/12/31 00:00:00,"180964"
"15395","1",2025/12/31 00:00:00,"447553"
"15396","2",2025/12/31 00:00:00,"91017401"
"15397","1",2025/12/31 00:00:00,"155332"
"15398","2",2025/12/31 00:00:00,"517071"
"15399","2",2025/12/31 00:00:00,"91015336"
"15400","2",2025/12/31 00:00:00,"167431"
"15401","1",2025/12/31 00:00:00,"410378"
"15402","2",2025/12/31 00:00:00,"602120"
"15403","2",2025/12/31 00:00:00,"143521"
"15404","2",2025/12/31 00:00:00,"146704"
"15405","2",2025/12/31 00:00:00,"411799"
"15406","2",2025/12/31 00:00:00,"149747"
"15407","3",2025/12/31 00:00:00,"504630"
"15408","2",2025/12/31 00:00:00,"529233"
"15409","1",2025/12/31 00:00:00,"24120534"
"15410","2",2025/12/31 00:00:00,"602222"
"15411","2",2025/12/31 00:00:00,"91062496"
"15412","2",2025/12/31 00:00:00,"167769"
"15413","2",2025/12/31 00:00:00,"140530"
"15414","2",2025/12/31 00:00:00,"141589"
"15415","2",2025/12/31 00:00:00,"180430"
"15416","2",2025/12/31 00:00:00,"179834"
"15417","2",2025/12/31 00:00:00,"180431"
"15418","2",2025/12/31 00:00:00,"180715"
"15419","2",2025/12/31 00:00:00,"139930"
"15420","2",2025/12/31 00:00:00,"513542"
"15421","2",2025/12/31 00:00:00,"143416"
"15422","1",2025/12/31 00:00:00,"210461"
"15423","2",2025/12/31 00:00:00,"168915"
"15424","2",2025/12/31 00:00:00,"158185"
"15425","2",2025/12/31 00:00:00,"141626"
"15426","2",2025/12/31 00:00:00,"91062423"
"15427","2",2025/12/31 00:00:00,"524946"
"15428","1",2025/12/31 00:00:00,"91023499"
"15429","2",2025/12/31 00:00:00,"384369"
"15430","2",2025/12/31 00:00:00,"91066381"
"15431","2",2025/12/31 00:00:00,"188888"
"15432","2",2025/12/31 00:00:00,"364949"
"15433","2",2025/12/31 00:00:00,"151623"
"15434","2",2025/12/31 00:00:00,"139811"
"15435","2",2025/12/31 00:00:00,"24123026"
"15436","2",2025/12/31 00:00:00,"152945"
"15437","2",2025/12/31 00:00:00,"472204"
"15438","2",2025/12/31 00:00:00,"512952"
"15439","1",2025/12/31 00:00:00,"358476"
"15440","2",2025/12/31 00:00:00,"24120107"
"15441","2",2025/12/31 00:00:00,"91028189"
"15442","2",2025/12/31 00:00:00,"91032587"
"15443","2",2025/12/31 00:00:00,"143330"
"15444","2",2025/12/31 00:00:00,"91029979"
"15445","2",2025/12/31 00:00:00,"139903"
"15446","2",2025/12/31 00:00:00,"162130"
"15447","2",2025/12/31 00:00:00,"606558"
"15448","2",2025/12/31 00:00:00,"91033895"
"15449","2",2025/12/31 00:00:00,"91017766"
"15450","1",2025/12/31 00:00:00,"91029250"
"15451","2",2025/12/31 00:00:00,"364189"
"15452","2",2025/12/31 00:00:00,"91025392"
"15453","1",2025/12/31 00:00:00,"154336"
"15454","1",2025/12/31 00:00:00,"292732"
"15455","2",2025/12/31 00:00:00,"303002"
"15456","2",2025/12/31 00:00:00,"521937"
"15457","2",2025/12/31 00:00:00,"158473"
"15458","2",2025/12/31 00:00:00,"418955"
"15459","2",2025/12/31 00:00:00,"2526145"
"15460","2",2025/12/31 00:00:00,"320977"
"15461","2",2025/12/31 00:00:00,"321737"
"15462","2",2025/12/31 00:00:00,"91020145"
"15463","2",2025/12/31 00:00:00,"527475"
"15464","2",2025/12/31 00:00:00,"91014336"
"15465","2",2025/12/31 00:00:00,"472096"
"15466","2",2025/12/31 00:00:00,"323496"
"15467","2",2025/12/31 00:00:00,"24122746"
"15468","2",2025/12/31 00:00:00,"143021"
"15469","2",2025/12/31 00:00:00,"388502"
"15470","2",2025/12/31 00:00:00,"510510"
"15471","2",2025/12/31 00:00:00,"322943"
"15472","2",2025/12/31 00:00:00,"512911"
"15473","2",2025/12/31 00:00:00,"168232"
"15474","2",2025/12/31 00:00:00,"355102"
"15475","2",2025/12/31 00:00:00,"142753"
"15476","2",2025/12/31 00:00:00,"168611"
"15477","2",2025/12/31 00:00:00,"187393"
"15478","1",2025/12/31 00:00:00,"298062"
"15479","2",2025/12/31 00:00:00,"528155"
"15480","2",2025/12/31 00:00:00,"167837"
"15481","2",2025/12/31 00:00:00,"521986"
"15482","2",2025/12/31 00:00:00,"181241"
"15483","2",2025/12/31 00:00:00,"320369"
"15484","2",2025/12/31 00:00:00,"521320"
"15485","2",2025/12/31 00:00:00,"91030636"
"15486","2",2025/12/31 00:00:00,"143024"
"15487","2",2025/12/31 00:00:00,"91066365"
"15488","1",2025/12/31 00:00:00,"360553"
"15489","2",2025/12/31 00:00:00,"512944"
"15490","1",2025/12/31 00:00:00,"359325"
"15491","2",2025/12/31 00:00:00,"183334"
"15492","2",2025/12/31 00:00:00,"510623"
"15493","2",2025/12/31 00:00:00,"350307"
"15494","2",2025/12/31 00:00:00,"24120678"
"15495","2",2025/12/31 00:00:00,"166952"
"15496","2",2025/12/31 00:00:00,"515029"
"15497","2",2025/12/31 00:00:00,"471632"
"15498","2",2025/12/31 00:00:00,"180861"
"15499","2",2025/12/31 00:00:00,"188374"
"15500","2",2025/12/31 00:00:00,"188627"
"15501","2",2025/12/31 00:00:00,"186604"
"15502","2",2025/12/31 00:00:00,"367917"
"15503","1",2025/12/31 00:00:00,"91031455"
"15504","2",2025/12/31 00:00:00,"91066358"
"15505","2",2025/12/31 00:00:00,"141853"
"15506","2",2025/12/31 00:00:00,"91066454"
"15507","2",2025/12/31 00:00:00,"154096"
"15508","2",2025/12/31 00:00:00,"201036"
"15509","2",2025/12/31 00:00:00,"148457"
"15510","2",2025/12/31 00:00:00,"204744"
"15511","2",2025/12/31 00:00:00,"181696"
"15512","2",2025/12/31 00:00:00,"151051"
"15513","2",2025/12/31 00:00:00,"172279"
"15514","2",2025/12/31 00:00:00,"163011"
"15515","2",2025/12/31 00:00:00,"178094"
"15516","2",2025/12/31 00:00:00,"91015414"
"15517","2",2025/12/31 00:00:00,"172069"
"15518","2",2025/12/31 00:00:00,"166014"
"15519","2",2025/12/31 00:00:00,"388426"
"15520","2",2025/12/31 00:00:00,"810307"
"15521","2",2025/12/31 00:00:00,"412703"
"15522","2",2025/12/31 00:00:00,"91024524"
"15523","2",2025/12/31 00:00:00,"181889"
"15524","2",2025/12/31 00:00:00,"364737"
"15525","2",2025/12/31 00:00:00,"181536"
"15526","2",2025/12/31 00:00:00,"145607"
"15527","2",2025/12/31 00:00:00,"180548"
"15528","1",2025/12/31 00:00:00,"24122979"
"15529","2",2025/12/31 00:00:00,"506280"
"15530","2",2025/12/31 00:00:00,"151627"
"15531","2",2025/12/31 00:00:00,"442171"
"15532","2",2025/12/31 00:00:00,"410659"
"15533","3",2025/12/31 00:00:00,"161991"
"15534","2",2025/12/31 00:00:00,"145836"
"15535","2",2025/12/31 00:00:00,"147407"
"15536","2",2025/12/31 00:00:00,"513055"
"15537","2",2025/12/31 00:00:00,"24121591"
"15538","3",2025/12/31 00:00:00,"137698"
"15539","2",2025/12/31 00:00:00,"165783"
"15540","2",2025/12/31 00:00:00,"91012627"
"15541","2",2025/12/31 00:00:00,"158515"
"15542","2",2025/12/31 00:00:00,"292891"
"15543","2",2025/12/31 00:00:00,"91016876"
"15544","2",2025/12/31 00:00:00,"151332"
"15545","2",2025/12/31 00:00:00,"91033997"
"15546","2",2025/12/31 00:00:00,"386761"
"15547","2",2025/12/31 00:00:00,"384090"
"15548","2",2025/12/31 00:00:00,"148563"
"15549","2",2025/12/31 00:00:00,"142627"
"15550","4",2025/12/31 00:00:00,"144714"
"15551","2",2025/12/31 00:00:00,"178323"
"15552","2",2025/12/31 00:00:00,"182992"
"15553","2",2025/12/31 00:00:00,"471487"
"15554","1",2025/12/31 00:00:00,"296808"
"15555","2",2025/12/31 00:00:00,"601387"
"15556","2",2025/12/31 00:00:00,"151421"
"15557","2",2025/12/31 00:00:00,"411332"
"15558","2",2025/12/31 00:00:00,"442201"
"15559","2",2025/12/31 00:00:00,"91029092"
"15560","2",2025/12/31 00:00:00,"200504"
"15561","2",2025/12/31 00:00:00,"166809"
"15562","2",2025/12/31 00:00:00,"169924"
"15563","2",2025/12/31 00:00:00,"410300"
"15564","2",2025/12/31 00:00:00,"91014632"
"15565","2",2025/12/31 00:00:00,"144155"
"15566","2",2025/12/31 00:00:00,"146119"
"15567","2",2025/12/31 00:00:00,"143492"
"15568","2",2025/12/31 00:00:00,"147261"
"15569","2",2025/12/31 00:00:00,"166786"
"15570","2",2025/12/31 00:00:00,"323102"
"15571","2",2025/12/31 00:00:00,"91020059"
"15572","2",2025/12/31 00:00:00,"803022"
"15573","2",2025/12/31 00:00:00,"415148"
"15574","2",2025/12/31 00:00:00,"161343"
"15575","2",2025/12/31 00:00:00,"472201"
"15576","2",2025/12/31 00:00:00,"504540"
"15577","2",2025/12/31 00:00:00,"510602"
"15578","2",2025/12/31 00:00:00,"515746"
"15579","2",2025/12/31 00:00:00,"515533"
"15580","2",2025/12/31 00:00:00,"179565"
"15581","2",2025/12/31 00:00:00,"414606"
"15582","2",2025/12/31 00:00:00,"91022780"
"15583","2",2025/12/31 00:00:00,"605213"
"15584","2",2025/12/31 00:00:00,"522965"
"15585","2",2025/12/31 00:00:00,"523409"
"15586","2",2025/12/31 00:00:00,"91063972"
"15587","2",2025/12/31 00:00:00,"91064526"
"15588","2",2025/12/31 00:00:00,"444809"
"15589","2",2025/12/31 00:00:00,"165805"
"15590","2",2025/12/31 00:00:00,"147520"
"15591","2",2025/12/31 00:00:00,"529255"
"15592","2",2025/12/31 00:00:00,"178359"
"15593","2",2025/12/31 00:00:00,"504556"
"15594","2",2025/12/31 00:00:00,"350733"
"15595","2",2025/12/31 00:00:00,"163567"
"15596","2",2025/12/31 00:00:00,"521010"
"15597","3",2025/12/31 00:00:00,"91015692"
"15598","2",2025/12/31 00:00:00,"146634"
"15599","2",2025/12/31 00:00:00,"305510"
"15600","2",2025/12/31 00:00:00,"458928"
"15601","2",2025/12/31 00:00:00,"517464"
"15602","1",2025/12/31 00:00:00,"606147"
"15603","2",2025/12/31 00:00:00,"91014052"
"15604","2",2025/12/31 00:00:00,"186533"
"15605","2",2025/12/31 00:00:00,"91030536"
"15606","2",2025/12/31 00:00:00,"91063949"
"15607","2",2025/12/31 00:00:00,"24119638"
"15608","2",2025/12/31 00:00:00,"357495"
"15609","2",2025/12/31 00:00:00,"178017"
"15610","1",2025/12/31 00:00:00,"165494"
"15611","2",2025/12/31 00:00:00,"142064"
"15612","2",2025/12/31 00:00:00,"160904"
"15613","2",2025/12/31 00:00:00,"167418"
"15614","2",2025/12/31 00:00:00,"179607"
"15615","2",2025/12/31 00:00:00,"142786"
"15616","2",2025/12/31 00:00:00,"163946"
"15617","5",2025/12/31 00:00:00,"165825"
"15618","2",2025/12/31 00:00:00,"183849"
"15619","2",2025/12/31 00:00:00,"357342"
"15620","2",2025/12/31 00:00:00,"510369"
"15621","2",2025/12/31 00:00:00,"517045"
"15622","2",2025/12/31 00:00:00,"183888"
"15623","2",2025/12/31 00:00:00,"158696"
"15624","2",2025/12/31 00:00:00,"323178"
"15625","2",2025/12/31 00:00:00,"181557"
"15626","3",2025/12/31 00:00:00,"153940"
"15627","2",2025/12/31 00:00:00,"137446"
"15628","6",2025/12/31 00:00:00,"152740"
"15629","3",2025/12/31 00:00:00,"369686"
"15630","1",2025/12/31 00:00:00,"169907"
"15631","2",2025/12/31 00:00:00,"189633"
"15632","2",2025/12/31 00:00:00,"91018819"
"15633","2",2025/12/31 00:00:00,"364658"
"15634","2",2025/12/31 00:00:00,"508840"
"15635","2",2025/12/31 00:00:00,"138890"
"15636","2",2025/12/31 00:00:00,"412275"
"15637","2",2025/12/31 00:00:00,"24120158"
"15638","2",2025/12/31 00:00:00,"524810"
"15639","3",2025/12/31 00:00:00,"602605"
"15640","1",2025/12/31 00:00:00,"180030"
"15641","2",2025/12/31 00:00:00,"603660"
"15642","2",2025/12/31 00:00:00,"525758"
"15643","2",2025/12/31 00:00:00,"444115"
"15644","5",2025/12/31 00:00:00,"442432"
"15645","2",2025/12/31 00:00:00,"389421"
"15646","2",2025/12/31 00:00:00,"149310"
"15647","2",2025/12/31 00:00:00,"389412"
"15648","2",2025/12/31 00:00:00,"365577"
"15649","2",2025/12/31 00:00:00,"414855"
"15650","2",2025/12/31 00:00:00,"153868"
"15651","2",2025/12/31 00:00:00,"183396"
"15652","2",2025/12/31 00:00:00,"295331"
"15653","2",2025/12/31 00:00:00,"200468"
"15654","3",2025/12/31 00:00:00,"354287"
"15655","2",2025/12/31 00:00:00,"515107"
"15656","2",2025/12/31 00:00:00,"362802"
"15657","2",2025/12/31 00:00:00,"151861"
"15658","2",2025/12/31 00:00:00,"178511"
"15659","2",2025/12/31 00:00:00,"305783"
"15660","2",2025/12/31 00:00:00,"91022764"
"15661","2",2025/12/31 00:00:00,"179899"
"15662","2",2025/12/31 00:00:00,"187201"
"15663","2",2025/12/31 00:00:00,"188869"
"15664","1",2025/12/31 00:00:00,"163981"
"15665","2",2025/12/31 00:00:00,"139755"
"15666","2",2025/12/31 00:00:00,"414071"
"15667","2",2025/12/31 00:00:00,"184373"
"15668","2",2025/12/31 00:00:00,"91020548"
"15669","2",2025/12/31 00:00:00,"91020411"
"15670","3",2025/12/31 00:00:00,"24124485"
"15671","4",2025/12/31 00:00:00,"164394"
"15672","2",2025/12/31 00:00:00,"24120835"
"15673","2",2025/12/31 00:00:00,"350126"
"15674","1",2025/12/31 00:00:00,"161646"
"15675","2",2025/12/31 00:00:00,"384992"
"15676","2",2025/12/31 00:00:00,"91014399"
"15677","1",2025/12/31 00:00:00,"443284"
"15678","2",2025/12/31 00:00:00,"91014366"
"15679","2",2025/12/31 00:00:00,"511422"
"15680","2",2025/12/31 00:00:00,"306888"
"15681","2",2025/12/31 00:00:00,"91015864"
"15682","2",2025/12/31 00:00:00,"91015631"
"15683","2",2025/12/31 00:00:00,"302231"
"15684","2",2025/12/31 00:00:00,"138084"
"15685","2",2025/12/31 00:00:00,"511768"
"15686","1",2025/12/31 00:00:00,"91022078"
"15687","2",2025/12/31 00:00:00,"155211"
"15688","2",2025/12/31 00:00:00,"524940"
"15689","1",2025/12/31 00:00:00,"294270"
"15690","2",2025/12/31 00:00:00,"513529"
"15691","2",2025/12/31 00:00:00,"389205"
"15692","3",2025/12/31 00:00:00,"143757"
"15693","2",2025/12/31 00:00:00,"91016336"
"15694","2",2025/12/31 00:00:00,"412585"
"15695","2",2025/12/31 00:00:00,"181251"
"15696","2",2025/12/31 00:00:00,"148455"
"15697","2",2025/12/31 00:00:00,"181252"
"15698","2",2025/12/31 00:00:00,"410311"
"15699","1",2025/12/31 00:00:00,"205491"
"15700","2",2025/12/31 00:00:00,"91063680"
"15701","3",2025/12/31 00:00:00,"140867"
"15702","1",2025/12/31 00:00:00,"385770"
"15703","1",2025/12/31 00:00:00,"474322"
"15704","2",2025/12/31 00:00:00,"304343"
"15705","2",2025/12/31 00:00:00,"178152"
"15706","1",2025/12/31 00:00:00,"91011388"
"15707","2",2025/12/31 00:00:00,"510357"
"15708","2",2025/12/31 00:00:00,"518456"
"15709","2",2025/12/31 00:00:00,"507839"
"15710","2",2025/12/31 00:00:00,"155815"
"15711","2",2025/12/31 00:00:00,"91014447"
"15712","2",2025/12/31 00:00:00,"139856"
"15713","2",2025/12/31 00:00:00,"459774"
"15714","2",2025/12/31 00:00:00,"513933"
"15715","1",2025/12/31 00:00:00,"802068"
"15716","2",2025/12/31 00:00:00,"139933"
"15717","2",2025/12/31 00:00:00,"24121934"
"15718","2",2025/12/31 00:00:00,"137006"
"15719","2",2025/12/31 00:00:00,"140071"
"15720","2",2025/12/31 00:00:00,"178469"
"15721","2",2025/12/31 00:00:00,"168010"
"15722","2",2025/12/31 00:00:00,"452363"
"15723","2",2025/12/31 00:00:00,"415150"
