ANO;CODIGO_LOCALIDAD;NOMBRE_LOCALIDAD;SEXO;EDAD;CURSODEVIDA;GRUPOEDAD;POBLACION
2007;9;Fontibón;Hombres;14;Adolescencia;12 a 17;2978
2007;9;Fontibón;Hombres;15;Adolescencia;12 a 17;2882
2007;9;Fontibón;Hombres;16;Adolescencia;12 a 17;2650
2007;9;Fontibón;Hombres;17;Adolescencia;12 a 17;2744
2007;10;Engativá;Hombres;12;Adolescencia;12 a 17;7220
2007;10;Engativá;Hombres;13;Adolescencia;12 a 17;7304
2007;10;Engativá;Hombres;14;Adolescencia;12 a 17;6981
2007;10;Engativá;Hombres;15;Adolescencia;12 a 17;6866
2007;10;Engativá;Hombres;16;Adolescencia;12 a 17;6736
2007;10;Engativá;Hombres;17;Adolescencia;12 a 17;6684
2007;11;Suba;Hombres;12;Adolescencia;12 a 17;9707
2007;11;Suba;Hombres;13;Adolescencia;12 a 17;9568
2007;11;Suba;Hombres;14;Adolescencia;12 a 17;9127
2007;11;Suba;Hombres;15;Adolescencia;12 a 17;8935
2007;11;Suba;Hombres;16;Adolescencia;12 a 17;8853
2007;11;Suba;Hombres;17;Adolescencia;12 a 17;8644
2007;12;Barrios Unidos;Hombres;12;Adolescencia;12 a 17;1255
2007;12;Barrios Unidos;Hombres;13;Adolescencia;12 a 17;1434
2007;12;Barrios Unidos;Hombres;14;Adolescencia;12 a 17;1432
2007;12;Barrios Unidos;Hombres;15;Adolescencia;12 a 17;1321
2007;12;Barrios Unidos;Hombres;16;Adolescencia;12 a 17;1350
2007;12;Barrios Unidos;Hombres;17;Adolescencia;12 a 17;1351
2007;13;Teusaquillo;Hombres;12;Adolescencia;12 a 17;797
2007;13;Teusaquillo;Hombres;13;Adolescencia;12 a 17;818
2007;13;Teusaquillo;Hombres;14;Adolescencia;12 a 17;839
2007;13;Teusaquillo;Hombres;15;Adolescencia;12 a 17;890
2007;13;Teusaquillo;Hombres;16;Adolescencia;12 a 17;845
2007;13;Teusaquillo;Hombres;17;Adolescencia;12 a 17;1043
2007;14;Los Mártires;Hombres;12;Adolescencia;12 a 17;733
2007;14;Los Mártires;Hombres;13;Adolescencia;12 a 17;709
2007;14;Los Mártires;Hombres;14;Adolescencia;12 a 17;782
2007;14;Los Mártires;Hombres;15;Adolescencia;12 a 17;692
2007;14;Los Mártires;Hombres;16;Adolescencia;12 a 17;780
2007;14;Los Mártires;Hombres;17;Adolescencia;12 a 17;741
2007;15;Antonio Nariño;Hombres;12;Adolescencia;12 a 17;1037
2007;15;Antonio Nariño;Hombres;13;Adolescencia;12 a 17;940
2007;15;Antonio Nariño;Hombres;14;Adolescencia;12 a 17;1022
2007;15;Antonio Nariño;Hombres;15;Adolescencia;12 a 17;937
2007;15;Antonio Nariño;Hombres;16;Adolescencia;12 a 17;972
2007;15;Antonio Nariño;Hombres;17;Adolescencia;12 a 17;924
2007;16;Puente Aranda;Hombres;12;Adolescencia;12 a 17;2291
2007;16;Puente Aranda;Hombres;13;Adolescencia;12 a 17;2102
2007;16;Puente Aranda;Hombres;14;Adolescencia;12 a 17;2090
2007;16;Puente Aranda;Hombres;15;Adolescencia;12 a 17;2155
2007;16;Puente Aranda;Hombres;16;Adolescencia;12 a 17;2154
2007;16;Puente Aranda;Hombres;17;Adolescencia;12 a 17;2066
2007;17;La Candelaria;Hombres;12;Adolescencia;12 a 17;174
2007;17;La Candelaria;Hombres;13;Adolescencia;12 a 17;173
2007;17;La Candelaria;Hombres;14;Adolescencia;12 a 17;148
2007;17;La Candelaria;Hombres;15;Adolescencia;12 a 17;142
2007;17;La Candelaria;Hombres;16;Adolescencia;12 a 17;239
2007;17;La Candelaria;Hombres;17;Adolescencia;12 a 17;177
2007;18;Rafael Uribe Uribe;Hombres;12;Adolescencia;12 a 17;4009
2007;18;Rafael Uribe Uribe;Hombres;13;Adolescencia;12 a 17;3848
2007;18;Rafael Uribe Uribe;Hombres;14;Adolescencia;12 a 17;3810
2007;18;Rafael Uribe Uribe;Hombres;15;Adolescencia;12 a 17;3814
2007;18;Rafael Uribe Uribe;Hombres;16;Adolescencia;12 a 17;3538
2007;18;Rafael Uribe Uribe;Hombres;17;Adolescencia;12 a 17;3573
2007;19;Ciudad Bolívar;Hombres;12;Adolescencia;12 a 17;7065
2007;19;Ciudad Bolívar;Hombres;13;Adolescencia;12 a 17;6729
2007;19;Ciudad Bolívar;Hombres;14;Adolescencia;12 a 17;6533
2007;19;Ciudad Bolívar;Hombres;15;Adolescencia;12 a 17;6468
2007;19;Ciudad Bolívar;Hombres;16;Adolescencia;12 a 17;6152
2007;19;Ciudad Bolívar;Hombres;17;Adolescencia;12 a 17;6003
2007;20;Sumapaz;Hombres;12;Adolescencia;12 a 17;72
2007;20;Sumapaz;Hombres;13;Adolescencia;12 a 17;69
2007;20;Sumapaz;Hombres;14;Adolescencia;12 a 17;62
2007;20;Sumapaz;Hombres;15;Adolescencia;12 a 17;58
2007;20;Sumapaz;Hombres;16;Adolescencia;12 a 17;52
2007;20;Sumapaz;Hombres;17;Adolescencia;12 a 17;58
2007;0;Bogotá;Hombres;18;Juventud;18 a 28;61609
2007;0;Bogotá;Hombres;19;Juventud;18 a 28;61084
2007;0;Bogotá;Hombres;20;Juventud;18 a 28;60897
2007;0;Bogotá;Hombres;21;Juventud;18 a 28;61070
2007;0;Bogotá;Hombres;22;Juventud;18 a 28;61557
2007;0;Bogotá;Hombres;23;Juventud;18 a 28;62130
2007;0;Bogotá;Hombres;24;Juventud;18 a 28;62433
2007;0;Bogotá;Hombres;25;Juventud;18 a 28;62349
2007;0;Bogotá;Hombres;26;Juventud;18 a 28;61755
2007;0;Bogotá;Hombres;27;Juventud;18 a 28;60579
2007;0;Bogotá;Hombres;28;Juventud;18 a 28;58911
2007;1;Usaquén;Hombres;18;Juventud;18 a 28;3739
2007;1;Usaquén;Hombres;19;Juventud;18 a 28;3699
2007;1;Usaquén;Hombres;20;Juventud;18 a 28;3843
2007;1;Usaquén;Hombres;21;Juventud;18 a 28;3770
2007;1;Usaquén;Hombres;22;Juventud;18 a 28;3713
2007;1;Usaquén;Hombres;23;Juventud;18 a 28;3875
2007;1;Usaquén;Hombres;24;Juventud;18 a 28;3731
2007;1;Usaquén;Hombres;25;Juventud;18 a 28;3816
2007;1;Usaquén;Hombres;26;Juventud;18 a 28;3747
2007;1;Usaquén;Hombres;27;Juventud;18 a 28;3750
2007;1;Usaquén;Hombres;28;Juventud;18 a 28;3747
2007;2;Chapinero;Hombres;18;Juventud;18 a 28;1128
2007;2;Chapinero;Hombres;19;Juventud;18 a 28;1327
2007;2;Chapinero;Hombres;20;Juventud;18 a 28;1289
2007;2;Chapinero;Hombres;21;Juventud;18 a 28;1290
2007;2;Chapinero;Hombres;22;Juventud;18 a 28;1233
2007;2;Chapinero;Hombres;23;Juventud;18 a 28;1249
2007;2;Chapinero;Hombres;24;Juventud;18 a 28;1300
2007;2;Chapinero;Hombres;25;Juventud;18 a 28;1307
2007;2;Chapinero;Hombres;26;Juventud;18 a 28;1300
2007;2;Chapinero;Hombres;27;Juventud;18 a 28;1364
2007;2;Chapinero;Hombres;28;Juventud;18 a 28;1423
2007;3;Santa Fe;Hombres;18;Juventud;18 a 28;958
2007;3;Santa Fe;Hombres;19;Juventud;18 a 28;957
2007;3;Santa Fe;Hombres;20;Juventud;18 a 28;905
2007;3;Santa Fe;Hombres;21;Juventud;18 a 28;896
2007;3;Santa Fe;Hombres;22;Juventud;18 a 28;932
2007;3;Santa Fe;Hombres;23;Juventud;18 a 28;910
2007;3;Santa Fe;Hombres;24;Juventud;18 a 28;937
2007;3;Santa Fe;Hombres;25;Juventud;18 a 28;977
2007;3;Santa Fe;Hombres;26;Juventud;18 a 28;920
2007;3;Santa Fe;Hombres;27;Juventud;18 a 28;882
2007;3;Santa Fe;Hombres;28;Juventud;18 a 28;825
2007;4;San Cristóbal;Hombres;18;Juventud;18 a 28;3774
2007;4;San Cristóbal;Hombres;19;Juventud;18 a 28;3414
2007;4;San Cristóbal;Hombres;20;Juventud;18 a 28;3517
2007;4;San Cristóbal;Hombres;21;Juventud;18 a 28;3369
2007;4;San Cristóbal;Hombres;22;Juventud;18 a 28;3485
2007;4;San Cristóbal;Hombres;23;Juventud;18 a 28;3534
2007;4;San Cristóbal;Hombres;24;Juventud;18 a 28;3502
2007;4;San Cristóbal;Hombres;25;Juventud;18 a 28;3460
2007;4;San Cristóbal;Hombres;26;Juventud;18 a 28;3413
2007;4;San Cristóbal;Hombres;27;Juventud;18 a 28;3285
2007;4;San Cristóbal;Hombres;28;Juventud;18 a 28;3156
2007;5;Usme;Hombres;18;Juventud;18 a 28;3152
2007;5;Usme;Hombres;19;Juventud;18 a 28;2990
2007;5;Usme;Hombres;20;Juventud;18 a 28;2898
2007;5;Usme;Hombres;21;Juventud;18 a 28;2971
2007;5;Usme;Hombres;22;Juventud;18 a 28;2987
2007;5;Usme;Hombres;23;Juventud;18 a 28;2861
2007;5;Usme;Hombres;24;Juventud;18 a 28;2932
2007;5;Usme;Hombres;25;Juventud;18 a 28;2786
2007;5;Usme;Hombres;26;Juventud;18 a 28;2739
2007;5;Usme;Hombres;27;Juventud;18 a 28;2542
2007;5;Usme;Hombres;28;Juventud;18 a 28;2447
2007;6;Tunjuelito;Hombres;18;Juventud;18 a 28;1578
2007;6;Tunjuelito;Hombres;19;Juventud;18 a 28;1592
2007;6;Tunjuelito;Hombres;20;Juventud;18 a 28;1573
2007;6;Tunjuelito;Hombres;21;Juventud;18 a 28;1536
2007;6;Tunjuelito;Hombres;22;Juventud;18 a 28;1529
2007;6;Tunjuelito;Hombres;23;Juventud;18 a 28;1592
2007;6;Tunjuelito;Hombres;24;Juventud;18 a 28;1709
2007;6;Tunjuelito;Hombres;25;Juventud;18 a 28;1522
2007;6;Tunjuelito;Hombres;26;Juventud;18 a 28;1530
2007;6;Tunjuelito;Hombres;27;Juventud;18 a 28;1501
2007;6;Tunjuelito;Hombres;28;Juventud;18 a 28;1423
2007;7;Bosa;Hombres;18;Juventud;18 a 28;5263
2007;7;Bosa;Hombres;19;Juventud;18 a 28;4889
2007;7;Bosa;Hombres;20;Juventud;18 a 28;4918
2007;7;Bosa;Hombres;21;Juventud;18 a 28;4945
2007;7;Bosa;Hombres;22;Juventud;18 a 28;5036
2007;7;Bosa;Hombres;23;Juventud;18 a 28;4928
2007;7;Bosa;Hombres;24;Juventud;18 a 28;5068
2007;7;Bosa;Hombres;25;Juventud;18 a 28;4923
2007;7;Bosa;Hombres;26;Juventud;18 a 28;4822
2007;7;Bosa;Hombres;27;Juventud;18 a 28;4842
2007;7;Bosa;Hombres;28;Juventud;18 a 28;4530
2007;8;Kennedy;Hombres;18;Juventud;18 a 28;8549
2007;8;Kennedy;Hombres;19;Juventud;18 a 28;8668
2007;8;Kennedy;Hombres;20;Juventud;18 a 28;8307
2007;8;Kennedy;Hombres;21;Juventud;18 a 28;8599
2007;8;Kennedy;Hombres;22;Juventud;18 a 28;8310
2007;8;Kennedy;Hombres;23;Juventud;18 a 28;8715
2007;8;Kennedy;Hombres;24;Juventud;18 a 28;8981
2007;8;Kennedy;Hombres;25;Juventud;18 a 28;8915
2007;8;Kennedy;Hombres;26;Juventud;18 a 28;8983
2007;8;Kennedy;Hombres;27;Juventud;18 a 28;8894
2007;8;Kennedy;Hombres;28;Juventud;18 a 28;8732
2007;9;Fontibón;Hombres;18;Juventud;18 a 28;2659
2007;9;Fontibón;Hombres;19;Juventud;18 a 28;2632
2007;9;Fontibón;Hombres;20;Juventud;18 a 28;2636
2007;9;Fontibón;Hombres;21;Juventud;18 a 28;2664
2007;9;Fontibón;Hombres;22;Juventud;18 a 28;2752
2007;9;Fontibón;Hombres;23;Juventud;18 a 28;2775
2007;9;Fontibón;Hombres;24;Juventud;18 a 28;2740
2007;9;Fontibón;Hombres;25;Juventud;18 a 28;2821
2007;9;Fontibón;Hombres;26;Juventud;18 a 28;2767
2007;9;Fontibón;Hombres;27;Juventud;18 a 28;2721
2007;9;Fontibón;Hombres;28;Juventud;18 a 28;2671
2007;10;Engativá;Hombres;18;Juventud;18 a 28;6519
2007;10;Engativá;Hombres;19;Juventud;18 a 28;6713
2007;10;Engativá;Hombres;20;Juventud;18 a 28;7055
2007;10;Engativá;Hombres;21;Juventud;18 a 28;6963
2007;10;Engativá;Hombres;22;Juventud;18 a 28;7225
2007;10;Engativá;Hombres;23;Juventud;18 a 28;7096
2007;10;Engativá;Hombres;24;Juventud;18 a 28;7280
2007;10;Engativá;Hombres;25;Juventud;18 a 28;7144
2007;10;Engativá;Hombres;26;Juventud;18 a 28;7237
2007;10;Engativá;Hombres;27;Juventud;18 a 28;7116
2007;10;Engativá;Hombres;28;Juventud;18 a 28;7020
2007;11;Suba;Hombres;18;Juventud;18 a 28;8551
2007;11;Suba;Hombres;19;Juventud;18 a 28;8301
2007;11;Suba;Hombres;20;Juventud;18 a 28;8316
2007;11;Suba;Hombres;21;Juventud;18 a 28;8512
2007;11;Suba;Hombres;22;Juventud;18 a 28;8325
2007;11;Suba;Hombres;23;Juventud;18 a 28;8425
2007;11;Suba;Hombres;24;Juventud;18 a 28;8413
2007;11;Suba;Hombres;25;Juventud;18 a 28;8685
2007;11;Suba;Hombres;26;Juventud;18 a 28;8557
2007;11;Suba;Hombres;27;Juventud;18 a 28;8424
2007;11;Suba;Hombres;28;Juventud;18 a 28;8509
2007;12;Barrios Unidos;Hombres;18;Juventud;18 a 28;1667
2007;12;Barrios Unidos;Hombres;19;Juventud;18 a 28;1646
2007;12;Barrios Unidos;Hombres;20;Juventud;18 a 28;1686
2007;12;Barrios Unidos;Hombres;21;Juventud;18 a 28;1656
2007;12;Barrios Unidos;Hombres;22;Juventud;18 a 28;1680
2007;12;Barrios Unidos;Hombres;23;Juventud;18 a 28;1805
2007;12;Barrios Unidos;Hombres;24;Juventud;18 a 28;1542
2007;12;Barrios Unidos;Hombres;25;Juventud;18 a 28;1843
2007;12;Barrios Unidos;Hombres;26;Juventud;18 a 28;1812
2007;12;Barrios Unidos;Hombres;27;Juventud;18 a 28;1573
2007;12;Barrios Unidos;Hombres;28;Juventud;18 a 28;1528
2007;13;Teusaquillo;Hombres;18;Juventud;18 a 28;1187
2007;13;Teusaquillo;Hombres;19;Juventud;18 a 28;1283
2007;13;Teusaquillo;Hombres;20;Juventud;18 a 28;1337
2007;13;Teusaquillo;Hombres;21;Juventud;18 a 28;1272
2007;13;Teusaquillo;Hombres;22;Juventud;18 a 28;1338
2007;13;Teusaquillo;Hombres;23;Juventud;18 a 28;1393
2007;13;Teusaquillo;Hombres;24;Juventud;18 a 28;1392
2007;13;Teusaquillo;Hombres;25;Juventud;18 a 28;1498
2007;13;Teusaquillo;Hombres;26;Juventud;18 a 28;1421
2007;13;Teusaquillo;Hombres;27;Juventud;18 a 28;1440
2007;13;Teusaquillo;Hombres;28;Juventud;18 a 28;1354
2007;14;Los Mártires;Hombres;18;Juventud;18 a 28;687
2007;14;Los Mártires;Hombres;19;Juventud;18 a 28;848
2007;14;Los Mártires;Hombres;20;Juventud;18 a 28;807
2007;14;Los Mártires;Hombres;21;Juventud;18 a 28;749
2007;14;Los Mártires;Hombres;22;Juventud;18 a 28;832
2007;14;Los Mártires;Hombres;23;Juventud;18 a 28;819
2007;14;Los Mártires;Hombres;24;Juventud;18 a 28;876
2007;14;Los Mártires;Hombres;25;Juventud;18 a 28;863
2007;14;Los Mártires;Hombres;26;Juventud;18 a 28;815
2007;14;Los Mártires;Hombres;27;Juventud;18 a 28;885
2007;14;Los Mártires;Hombres;28;Juventud;18 a 28;758
2007;15;Antonio Nariño;Hombres;18;Juventud;18 a 28;900
2007;15;Antonio Nariño;Hombres;19;Juventud;18 a 28;915
2007;15;Antonio Nariño;Hombres;20;Juventud;18 a 28;925
2007;15;Antonio Nariño;Hombres;21;Juventud;18 a 28;939
2007;15;Antonio Nariño;Hombres;22;Juventud;18 a 28;891
2007;15;Antonio Nariño;Hombres;23;Juventud;18 a 28;957
2007;15;Antonio Nariño;Hombres;24;Juventud;18 a 28;933
2007;15;Antonio Nariño;Hombres;25;Juventud;18 a 28;936
2007;15;Antonio Nariño;Hombres;26;Juventud;18 a 28;889
2007;15;Antonio Nariño;Hombres;27;Juventud;18 a 28;865
2007;15;Antonio Nariño;Hombres;28;Juventud;18 a 28;783
2007;16;Puente Aranda;Hombres;18;Juventud;18 a 28;2134
2007;16;Puente Aranda;Hombres;19;Juventud;18 a 28;2156
2007;16;Puente Aranda;Hombres;20;Juventud;18 a 28;2127
2007;16;Puente Aranda;Hombres;21;Juventud;18 a 28;2116
2007;16;Puente Aranda;Hombres;22;Juventud;18 a 28;2208
2007;16;Puente Aranda;Hombres;23;Juventud;18 a 28;2275
2007;16;Puente Aranda;Hombres;24;Juventud;18 a 28;2258
2007;16;Puente Aranda;Hombres;25;Juventud;18 a 28;2352
2007;16;Puente Aranda;Hombres;26;Juventud;18 a 28;2202
2007;16;Puente Aranda;Hombres;27;Juventud;18 a 28;2238
2007;16;Puente Aranda;Hombres;28;Juventud;18 a 28;2132
2007;17;La Candelaria;Hombres;18;Juventud;18 a 28;194
2007;17;La Candelaria;Hombres;19;Juventud;18 a 28;161
2007;17;La Candelaria;Hombres;20;Juventud;18 a 28;205
2007;17;La Candelaria;Hombres;21;Juventud;18 a 28;205
2007;17;La Candelaria;Hombres;22;Juventud;18 a 28;195
2007;17;La Candelaria;Hombres;23;Juventud;18 a 28;203
2007;17;La Candelaria;Hombres;24;Juventud;18 a 28;201
2007;17;La Candelaria;Hombres;25;Juventud;18 a 28;206
2007;17;La Candelaria;Hombres;26;Juventud;18 a 28;250
2007;17;La Candelaria;Hombres;27;Juventud;18 a 28;178
2007;17;La Candelaria;Hombres;28;Juventud;18 a 28;189
2007;18;Rafael Uribe Uribe;Hombres;18;Juventud;18 a 28;3370
2007;18;Rafael Uribe Uribe;Hombres;19;Juventud;18 a 28;3509
2007;18;Rafael Uribe Uribe;Hombres;20;Juventud;18 a 28;3196
2007;18;Rafael Uribe Uribe;Hombres;21;Juventud;18 a 28;3355
2007;18;Rafael Uribe Uribe;Hombres;22;Juventud;18 a 28;3416
2007;18;Rafael Uribe Uribe;Hombres;23;Juventud;18 a 28;3377
2007;18;Rafael Uribe Uribe;Hombres;24;Juventud;18 a 28;3406
2007;18;Rafael Uribe Uribe;Hombres;25;Juventud;18 a 28;3226
2007;18;Rafael Uribe Uribe;Hombres;26;Juventud;18 a 28;3269
2007;18;Rafael Uribe Uribe;Hombres;27;Juventud;18 a 28;3188
2007;18;Rafael Uribe Uribe;Hombres;28;Juventud;18 a 28;3058
2007;19;Ciudad Bolívar;Hombres;18;Juventud;18 a 28;5562
2007;19;Ciudad Bolívar;Hombres;19;Juventud;18 a 28;5337
2007;19;Ciudad Bolívar;Hombres;20;Juventud;18 a 28;5313
2007;19;Ciudad Bolívar;Hombres;21;Juventud;18 a 28;5230
2007;19;Ciudad Bolívar;Hombres;22;Juventud;18 a 28;5441
2007;19;Ciudad Bolívar;Hombres;23;Juventud;18 a 28;5312
2007;19;Ciudad Bolívar;Hombres;24;Juventud;18 a 28;5200
2007;19;Ciudad Bolívar;Hombres;25;Juventud;18 a 28;5032
2007;19;Ciudad Bolívar;Hombres;26;Juventud;18 a 28;5037
2007;19;Ciudad Bolívar;Hombres;27;Juventud;18 a 28;4860
2007;19;Ciudad Bolívar;Hombres;28;Juventud;18 a 28;4590
2007;20;Sumapaz;Hombres;18;Juventud;18 a 28;38
2007;20;Sumapaz;Hombres;19;Juventud;18 a 28;47
2007;20;Sumapaz;Hombres;20;Juventud;18 a 28;44
2007;20;Sumapaz;Hombres;21;Juventud;18 a 28;33
2007;20;Sumapaz;Hombres;22;Juventud;18 a 28;29
2007;20;Sumapaz;Hombres;23;Juventud;18 a 28;29
2007;20;Sumapaz;Hombres;24;Juventud;18 a 28;32
2007;20;Sumapaz;Hombres;25;Juventud;18 a 28;37
2007;20;Sumapaz;Hombres;26;Juventud;18 a 28;45
2007;20;Sumapaz;Hombres;27;Juventud;18 a 28;31
2007;20;Sumapaz;Hombres;28;Juventud;18 a 28;36
2007;0;Bogotá;Hombres;29;Adultez;29 a 59;56937
2007;0;Bogotá;Hombres;30;Adultez;29 a 59;54924
2007;0;Bogotá;Hombres;31;Adultez;29 a 59;53066
2007;0;Bogotá;Hombres;32;Adultez;29 a 59;51475
2007;0;Bogotá;Hombres;33;Adultez;29 a 59;50209
2007;0;Bogotá;Hombres;34;Adultez;29 a 59;49256
2007;0;Bogotá;Hombres;35;Adultez;29 a 59;48538
2007;0;Bogotá;Hombres;36;Adultez;29 a 59;48047
2007;0;Bogotá;Hombres;37;Adultez;29 a 59;47753
2007;0;Bogotá;Hombres;38;Adultez;29 a 59;47604
2007;0;Bogotá;Hombres;39;Adultez;29 a 59;47399
2007;0;Bogotá;Hombres;40;Adultez;29 a 59;47076
2007;0;Bogotá;Hombres;41;Adultez;29 a 59;46595
2007;0;Bogotá;Hombres;42;Adultez;29 a 59;45866
2007;0;Bogotá;Hombres;43;Adultez;29 a 59;44926
2007;0;Bogotá;Hombres;44;Adultez;29 a 59;43811
2007;0;Bogotá;Hombres;45;Adultez;29 a 59;42569
2007;0;Bogotá;Hombres;46;Adultez;29 a 59;41112
2007;0;Bogotá;Hombres;47;Adultez;29 a 59;39493
2007;0;Bogotá;Hombres;48;Adultez;29 a 59;37697
2007;0;Bogotá;Hombres;49;Adultez;29 a 59;35896
2007;0;Bogotá;Hombres;50;Adultez;29 a 59;34069
2007;0;Bogotá;Hombres;51;Adultez;29 a 59;32318
2007;0;Bogotá;Hombres;52;Adultez;29 a 59;30650
2007;0;Bogotá;Hombres;53;Adultez;29 a 59;29079
2007;0;Bogotá;Hombres;54;Adultez;29 a 59;27537
2007;0;Bogotá;Hombres;55;Adultez;29 a 59;26028
2007;0;Bogotá;Hombres;56;Adultez;29 a 59;24569
2007;0;Bogotá;Hombres;57;Adultez;29 a 59;23232
2007;0;Bogotá;Hombres;58;Adultez;29 a 59;21960
2007;0;Bogotá;Hombres;59;Adultez;29 a 59;20675
2007;1;Usaquén;Hombres;29;Adultez;29 a 59;3672
2007;1;Usaquén;Hombres;30;Adultez;29 a 59;3506
2007;1;Usaquén;Hombres;31;Adultez;29 a 59;3392
2007;1;Usaquén;Hombres;32;Adultez;29 a 59;3133
2007;1;Usaquén;Hombres;33;Adultez;29 a 59;3128
2007;1;Usaquén;Hombres;34;Adultez;29 a 59;3130
2007;1;Usaquén;Hombres;35;Adultez;29 a 59;2985
2007;1;Usaquén;Hombres;36;Adultez;29 a 59;3048
2007;1;Usaquén;Hombres;37;Adultez;29 a 59;3051
2007;1;Usaquén;Hombres;38;Adultez;29 a 59;2988
2007;1;Usaquén;Hombres;39;Adultez;29 a 59;2977
2007;1;Usaquén;Hombres;40;Adultez;29 a 59;2965
2007;1;Usaquén;Hombres;41;Adultez;29 a 59;2989
2007;1;Usaquén;Hombres;42;Adultez;29 a 59;2915
2007;1;Usaquén;Hombres;43;Adultez;29 a 59;2857
2007;1;Usaquén;Hombres;44;Adultez;29 a 59;2900
2007;1;Usaquén;Hombres;45;Adultez;29 a 59;2837
2007;1;Usaquén;Hombres;46;Adultez;29 a 59;2786
2007;1;Usaquén;Hombres;47;Adultez;29 a 59;2730
2007;1;Usaquén;Hombres;48;Adultez;29 a 59;2544
2007;1;Usaquén;Hombres;49;Adultez;29 a 59;2502
2007;1;Usaquén;Hombres;50;Adultez;29 a 59;2429
2007;1;Usaquén;Hombres;51;Adultez;29 a 59;2389
2007;1;Usaquén;Hombres;52;Adultez;29 a 59;2209
2007;1;Usaquén;Hombres;53;Adultez;29 a 59;2153
2007;1;Usaquén;Hombres;54;Adultez;29 a 59;2105
2007;1;Usaquén;Hombres;55;Adultez;29 a 59;2147
2007;1;Usaquén;Hombres;56;Adultez;29 a 59;1945
2007;1;Usaquén;Hombres;57;Adultez;29 a 59;1871
2007;1;Usaquén;Hombres;58;Adultez;29 a 59;1757
2007;1;Usaquén;Hombres;59;Adultez;29 a 59;1693
2007;2;Chapinero;Hombres;29;Adultez;29 a 59;1260
2007;2;Chapinero;Hombres;30;Adultez;29 a 59;1275
2007;2;Chapinero;Hombres;31;Adultez;29 a 59;1163
2007;2;Chapinero;Hombres;32;Adultez;29 a 59;1126
2007;2;Chapinero;Hombres;33;Adultez;29 a 59;1041
2007;2;Chapinero;Hombres;34;Adultez;29 a 59;1015
2007;2;Chapinero;Hombres;35;Adultez;29 a 59;956
2007;2;Chapinero;Hombres;36;Adultez;29 a 59;989
2007;2;Chapinero;Hombres;37;Adultez;29 a 59;885
2007;2;Chapinero;Hombres;38;Adultez;29 a 59;873
2007;2;Chapinero;Hombres;39;Adultez;29 a 59;864
2007;2;Chapinero;Hombres;40;Adultez;29 a 59;904
2007;2;Chapinero;Hombres;41;Adultez;29 a 59;876
2007;2;Chapinero;Hombres;42;Adultez;29 a 59;891
2007;2;Chapinero;Hombres;43;Adultez;29 a 59;854
2007;2;Chapinero;Hombres;44;Adultez;29 a 59;802
2007;2;Chapinero;Hombres;45;Adultez;29 a 59;799
2007;2;Chapinero;Hombres;46;Adultez;29 a 59;764
2007;2;Chapinero;Hombres;47;Adultez;29 a 59;770
2007;2;Chapinero;Hombres;48;Adultez;29 a 59;775
2007;2;Chapinero;Hombres;49;Adultez;29 a 59;754
2007;2;Chapinero;Hombres;50;Adultez;29 a 59;710
2007;2;Chapinero;Hombres;51;Adultez;29 a 59;699
2007;2;Chapinero;Hombres;52;Adultez;29 a 59;613
2007;2;Chapinero;Hombres;53;Adultez;29 a 59;669
2007;2;Chapinero;Hombres;54;Adultez;29 a 59;660
2007;2;Chapinero;Hombres;55;Adultez;29 a 59;593
2007;2;Chapinero;Hombres;56;Adultez;29 a 59;608
2007;2;Chapinero;Hombres;57;Adultez;29 a 59;581
2007;2;Chapinero;Hombres;58;Adultez;29 a 59;537
2007;2;Chapinero;Hombres;59;Adultez;29 a 59;531
2007;3;Santa Fe;Hombres;29;Adultez;29 a 59;837
2007;3;Santa Fe;Hombres;30;Adultez;29 a 59;775
2007;3;Santa Fe;Hombres;31;Adultez;29 a 59;743
2007;3;Santa Fe;Hombres;32;Adultez;29 a 59;709
2007;3;Santa Fe;Hombres;33;Adultez;29 a 59;702
2007;3;Santa Fe;Hombres;34;Adultez;29 a 59;653
2007;3;Santa Fe;Hombres;35;Adultez;29 a 59;710
2007;3;Santa Fe;Hombres;36;Adultez;29 a 59;665
2007;3;Santa Fe;Hombres;37;Adultez;29 a 59;671
2007;3;Santa Fe;Hombres;38;Adultez;29 a 59;674
2007;3;Santa Fe;Hombres;39;Adultez;29 a 59;659
2007;3;Santa Fe;Hombres;40;Adultez;29 a 59;660
2007;3;Santa Fe;Hombres;41;Adultez;29 a 59;631
2007;3;Santa Fe;Hombres;42;Adultez;29 a 59;635
2007;3;Santa Fe;Hombres;43;Adultez;29 a 59;595
2007;3;Santa Fe;Hombres;44;Adultez;29 a 59;600
2007;3;Santa Fe;Hombres;45;Adultez;29 a 59;611
2007;3;Santa Fe;Hombres;46;Adultez;29 a 59;554
2007;3;Santa Fe;Hombres;47;Adultez;29 a 59;574
2007;3;Santa Fe;Hombres;48;Adultez;29 a 59;558
2007;3;Santa Fe;Hombres;49;Adultez;29 a 59;526
2007;3;Santa Fe;Hombres;50;Adultez;29 a 59;535
2007;3;Santa Fe;Hombres;51;Adultez;29 a 59;509
2007;3;Santa Fe;Hombres;52;Adultez;29 a 59;499
2007;3;Santa Fe;Hombres;53;Adultez;29 a 59;468
2007;3;Santa Fe;Hombres;54;Adultez;29 a 59;432
2007;3;Santa Fe;Hombres;55;Adultez;29 a 59;424
